geometry,job_onsite,job_hybrid,job_uncertain,job_total,job_weighted,x,y,housing_density_2025,absolute_growth,vehicle_count_250m,hub_distance,is_covered_by_hub,pt_line_distance,bike_combined_distance,bike_direct_distance,bike_regional_distance,has_multimodal_access,shared_mobility_distance
"POLYGON ((134276.39526447927 450317.1657, 134348.56404812797 450442.1657, 134492.9016154254 450442.1657, 134565.0703990741 450317.1657, 134492.9016154254 450192.1657, 134348.56404812797 450192.1657, 134276.39526447927 450317.1657))",4,6,2,12,8.2,134420.7328317767,450317.16570000007,,,44,1467.6529343845998,False,123.5141128470848,39.57534754827913,637.028245084273,39.57534754827913,True,241.94875200086327
"POLYGON ((134276.39526447927 450067.1657, 134348.56404812797 450192.1657, 134492.9016154254 450192.1657, 134565.0703990741 450067.1657, 134492.9016154254 449942.1657, 134348.56404812797 449942.1657, 134276.39526447927 450067.1657))",9,4,2,15,12.0,134420.7328317767,450067.1657,,,92,1238.2777094850594,False,137.7161435977123,7.504758131414915,523.6997016398551,7.504758131414915,True,209.0115910942946
"POLYGON ((134276.39526447927 449817.1657, 134348.56404812797 449942.1657, 134492.9016154254 449942.1657, 134565.0703990741 449817.1657, 134492.9016154254 449692.1657, 134348.56404812797 449692.1657, 134276.39526447927 449817.1657))",17,2,2,21,18.8,134420.7328317767,449817.16570000007,,,116,1018.6551113147492,False,68.9570646108494,219.02965509428492,411.4385961378384,219.02965509428492,True,188.400990698393
"POLYGON ((134276.39526447927 449567.1657, 134348.56404812797 449692.1657, 134492.9016154254 449692.1657, 134565.0703990741 449567.1657, 134492.9016154254 449442.1657, 134348.56404812797 449442.1657, 134276.39526447927 449567.1657))",10,7,11,28,17.5,134420.7328317767,449567.1657,,,1,816.6913650869349,True,34.89060925903895,273.6968933462949,275.61542419753704,273.6968933462949,False,309.8088042659221
"POLYGON ((134276.39526447927 449317.1657, 134348.56404812797 449442.1657, 134492.9016154254 449442.1657, 134565.0703990741 449317.1657, 134492.9016154254 449192.1657, 134348.56404812797 449192.1657, 134276.39526447927 449317.1657))",11,1,17,29,16.7,134420.7328317767,449317.16569999995,,,1,649.0849989080909,True,116.56258924588333,173.34268686689057,173.34268686689057,177.5442054829119,True,530.5356322673183
"POLYGON ((134276.39526447927 449067.1657, 134348.56404812797 449192.1657, 134492.9016154254 449192.1657, 134565.0703990741 449067.1657, 134492.9016154254 448942.1657, 134348.56404812797 448942.1657, 134276.39526447927 449067.1657))",11,5,25,41,21.5,134420.7328317767,449067.16570000007,,,1,548.3045557056503,True,84.19452528370827,62.794076986151275,62.794076986151275,66.50067795029469,True,673.3792888241773
"POLYGON ((134276.39526447927 448817.1657, 134348.56404812797 448942.1657, 134492.9016154254 448942.1657, 134565.0703990741 448817.1657, 134492.9016154254 448692.1657, 134348.56404812797 448692.1657, 134276.39526447927 448817.1657))",15,2,27,44,24.299999999999997,134420.7328317767,448817.16570000007,,,1,552.235851613728,True,133.74474506114007,42.13230810033425,47.593696265479466,42.13230810033425,True,734.8697433006259
"POLYGON ((134276.39526447927 448567.1657, 134348.56404812797 448692.1657, 134492.9016154254 448692.1657, 134565.0703990741 448567.1657, 134492.9016154254 448442.1657, 134348.56404812797 448442.1657, 134276.39526447927 448567.1657))",4,1,15,20,9.1,134420.7328317767,448567.16570000007,,,1,659.0075764416584,True,36.993823447764484,164.3481649918006,169.1101345326841,164.3481649918006,True,792.3345454656434
"POLYGON ((134276.39526447927 448317.1657, 134348.56404812797 448442.1657, 134492.9016154254 448442.1657, 134565.0703990741 448317.1657, 134492.9016154254 448192.1657, 134348.56404812797 448192.1657, 134276.39526447927 448317.1657))",1,3,7,11,4.9,134420.7328317767,448317.1657,,,1,829.8298234020942,True,208.0674088246045,303.86668696975687,309.43119203985003,303.86668696975687,False,603.4518520328522
"POLYGON ((134276.39526447927 447567.1657, 134348.56404812797 447692.1657, 134492.9016154254 447692.1657, 134565.0703990741 447567.1657, 134492.9016154254 447442.1657, 134348.56404812797 447442.1657, 134276.39526447927 447567.1657))",2,11,22,35,15.2,134420.7328317767,447567.1657,,,1,1483.7780109597072,True,42.10521028844984,378.87106011654885,602.3706022173872,378.87106011654885,False,539.2324762378978
"POLYGON ((134276.39526447927 447067.1657, 134348.56404812797 447192.1657, 134492.9016154254 447192.1657, 134565.0703990741 447067.1657, 134492.9016154254 446942.1657, 134348.56404812797 446942.1657, 134276.39526447927 447067.1657))",1,2,1,4,2.5,134420.7328317767,447067.1657,,,92,1958.379505051955,True,71.89612116846132,23.256767944541668,875.7593214385665,23.256767944541668,True,233.8889199672395
"POLYGON ((134276.39526447927 446817.1657, 134348.56404812797 446942.1657, 134492.9016154254 446942.1657, 134565.0703990741 446817.1657, 134492.9016154254 446692.1657, 134348.56404812797 446692.1657, 134276.39526447927 446817.1657))",24,5,26,55,34.8,134420.7328317767,446817.16569999995,,,1,2085.6144439867157,True,0.5805633607122827,209.67267612062082,1025.1532196024496,209.67267612062082,True,352.3779343409089
"POLYGON ((134276.39526447927 446567.1657, 134348.56404812797 446692.1657, 134492.9016154254 446692.1657, 134565.0703990741 446567.1657, 134492.9016154254 446442.1657, 134348.56404812797 446442.1657, 134276.39526447927 446567.1657))",15,1,33,49,25.5,134420.7328317767,446567.1657,,,1,1839.1402907245147,True,7.624168361152453,278.0345220282687,1201.605706403388,278.0345220282687,False,564.4788661564121
"POLYGON ((134276.39526447927 446317.1657, 134348.56404812797 446442.1657, 134492.9016154254 446442.1657, 134565.0703990741 446317.1657, 134492.9016154254 446192.1657, 134348.56404812797 446192.1657, 134276.39526447927 446317.1657))",3,2,18,23,9.6,134420.7328317767,446317.16570000007,,,1,1593.7648537241712,False,89.06482334216984,138.0242943770266,1400.6332223894462,138.0242943770266,True,798.8132272715776
"POLYGON ((134276.39526447927 446067.1657, 134348.56404812797 446192.1657, 134492.9016154254 446192.1657, 134565.0703990741 446067.1657, 134492.9016154254 445942.1657, 134348.56404812797 445942.1657, 134276.39526447927 446067.1657))",1,1,41,43,13.899999999999999,134420.7328317767,446067.1656999999,,,1,1350.0873338291626,True,280.59375219387107,40.42521628794076,1613.9053794016243,40.42521628794076,False,1040.4656427731054
"POLYGON ((134276.39526447927 445317.1657, 134348.56404812797 445442.1657, 134492.9016154254 445442.1657, 134565.0703990741 445317.1657, 134492.9016154254 445192.1657, 134348.56404812797 445192.1657, 134276.39526447927 445317.1657))",1,2,76,79,25.0,134420.7328317767,445317.1657,,,1,648.6015795280075,True,550.8171139477233,274.7119517198352,2298.5739108545445,274.7119517198352,False,506.8607678997268
"POLYGON ((134276.39526447927 444817.1657, 134348.56404812797 444942.1657, 134492.9016154254 444942.1657, 134565.0703990741 444817.1657, 134492.9016154254 444692.1657, 134348.56404812797 444692.1657, 134276.39526447927 444817.1657))",1,1,50,52,16.6,134420.7328317767,444817.1657,,,1,309.29307401261605,True,235.06312489609664,229.778522093709,2773.855858486728,229.778522093709,True,309.2954506533115
"POLYGON ((134276.39526447927 444567.1657, 134348.56404812797 444692.1657, 134492.9016154254 444692.1657, 134565.0703990741 444567.1657, 134492.9016154254 444442.1657, 134348.56404812797 444442.1657, 134276.39526447927 444567.1657))",4,1,19,24,10.3,134420.7328317767,444567.1657,,,74,180.6359754648996,True,9.912562905829372,1.586651877484121,3014.4972173915066,1.586651877484121,True,180.67937307537505
"POLYGON ((134276.39526447927 444317.1657, 134348.56404812797 444442.1657, 134492.9016154254 444442.1657, 134565.0703990741 444317.1657, 134492.9016154254 444192.1657, 134348.56404812797 444192.1657, 134276.39526447927 444317.1657))",2,1,30,33,11.6,134420.7328317767,444317.16570000007,,,1,307.56544934714145,True,103.03008587161582,164.47635204791797,3256.5488824307185,164.47635204791797,True,307.6140372527839
"POLYGON ((134276.39526447927 444067.1657, 134348.56404812797 444192.1657, 134492.9016154254 444192.1657, 134565.0703990741 444067.1657, 134492.9016154254 443942.1657, 134348.56404812797 443942.1657, 134276.39526447927 444067.1657))",6,1,23,30,13.5,134420.7328317767,444067.1657,,,1,530.6257208542762,True,30.97772597541537,19.1146357138289,3499.7182420390823,19.1146357138289,True,530.6672742642621
"POLYGON ((134276.39526447927 443817.1657, 134348.56404812797 443942.1657, 134492.9016154254 443942.1657, 134565.0703990741 443817.1657, 134492.9016154254 443692.1657, 134348.56404812797 443692.1657, 134276.39526447927 443817.1657))",16,2,3,21,18.099999999999998,134420.7328317767,443817.16570000007,,,1,770.4095051542492,True,18.565806558130273,207.25455869667005,3743.7875104846285,207.25455869667005,True,770.4473479966363
"POLYGON ((134276.39526447927 443567.1657, 134348.56404812797 443692.1657, 134492.9016154254 443692.1657, 134565.0703990741 443567.1657, 134492.9016154254 443442.1657, 134348.56404812797 443442.1657, 134276.39526447927 443567.1657))",1,2,20,23,8.2,134420.7328317767,443567.16570000007,,,1,1015.1344519973541,False,101.75874413595727,158.78371351631893,3988.591489944872,158.78371351631893,True,1015.1701710034118
"POLYGON ((134276.39526447927 442817.1657, 134348.56404812797 442942.1657, 134492.9016154254 442942.1657, 134565.0703990741 442817.1657, 134492.9016154254 442692.1657, 134348.56404812797 442692.1657, 134276.39526447927 442817.1657))",1,8,37,46,16.9,134420.7328317767,442817.1657,,,1,1758.2375850925355,False,480.4864844619914,334.8750889068794,4726.268456579788,334.8750889068794,False,1758.2703308295454
"POLYGON ((134276.39526447927 442567.1657, 134348.56404812797 442692.1657, 134492.9016154254 442692.1657, 134565.0703990741 442567.1657, 134492.9016154254 442442.1657, 134348.56404812797 442442.1657, 134276.39526447927 442567.1657))",1,2,34,37,12.399999999999999,134420.7328317767,442567.16569999995,,,1,2007.0791104568466,False,521.0311919666646,518.1557340322516,4972.980059648506,518.1557340322516,False,2007.1113363079157
"POLYGON ((134276.39526447927 442067.1657, 134348.56404812797 442192.1657, 134492.9016154254 442192.1657, 134565.0703990741 442067.1657, 134492.9016154254 441942.1657, 134348.56404812797 441942.1657, 134276.39526447927 442067.1657))",3,1,29,33,12.299999999999999,134420.7328317767,442067.1657,,,1,2505.4542214201356,False,206.91777933050994,864.6251286832426,5467.299605258621,864.6251286832426,False,2505.4857086911643
"POLYGON ((134276.39526447927 439567.1657, 134348.56404812797 439692.1657, 134492.9016154254 439692.1657, 134565.0703990741 439567.1657, 134492.9016154254 439442.1657, 134348.56404812797 439442.1657, 134276.39526447927 439567.1657))",2,1,20,23,8.6,134420.7328317767,439567.16570000007,,,1,4036.1248061853653,False,81.83363374578572,2598.7147664604395,7949.562030304569,2598.7147664604395,False,5002.226727873882
"POLYGON ((134276.39526447927 439317.1657, 134348.56404812797 439442.1657, 134492.9016154254 439442.1657, 134565.0703990741 439317.1657, 134492.9016154254 439192.1657, 134348.56404812797 439192.1657, 134276.39526447927 439317.1657))",1,5,2,8,4.6,134420.7328317767,439317.16570000007,,,1,4137.433812292931,False,156.91193471266027,2696.9640789427026,8198.381158720304,2696.9640789427026,False,5252.071362530776
"POLYGON ((134276.39526447927 436317.1657, 134348.56404812797 436442.1657, 134492.9016154254 436442.1657, 134565.0703990741 436317.1657, 134492.9016154254 436192.1657, 134348.56404812797 436192.1657, 134276.39526447927 436317.1657))",4,1,9,14,7.299999999999999,134420.7328317767,436317.1657,,,1,2263.4501993520935,False,88.63356660415255,1357.95281793895,11188.317989030385,1357.95281793895,False,7618.05963273828
"POLYGON ((134276.39526447927 434817.1657, 134348.56404812797 434942.1657, 134492.9016154254 434942.1657, 134565.0703990741 434817.1657, 134492.9016154254 434692.1657, 134348.56404812797 434692.1657, 134276.39526447927 434817.1657))",4,6,17,27,12.7,134420.7328317767,434817.16570000007,,,1,783.7565342292262,False,283.8433511665198,561.6044486835506,12685.068479265668,561.6044486835506,False,7365.373205631746
"POLYGON ((134276.39526447927 434567.1657, 134348.56404812797 434692.1657, 134492.9016154254 434692.1657, 134565.0703990741 434567.1657, 134492.9016154254 434442.1657, 134348.56404812797 434442.1657, 134276.39526447927 434567.1657))",6,9,95,110,39.9,134420.7328317767,434567.16570000007,,,1,547.983170313615,False,41.622749034391255,387.04928510124074,12934.600089436835,387.04928510124074,False,7258.632156768779
"POLYGON ((134276.39526447927 434317.1657, 134348.56404812797 434442.1657, 134492.9016154254 434442.1657, 134565.0703990741 434317.1657, 134492.9016154254 434192.1657, 134348.56404812797 434192.1657, 134276.39526447927 434317.1657))",4,17,41,62,26.5,134420.7328317767,434317.16570000007,,,1,333.61175780675467,False,15.85123500605453,225.9980823051042,13184.1494463488,225.9980823051042,True,7159.033392596901
"POLYGON ((134276.39526447927 434067.1657, 134348.56404812797 434192.1657, 134492.9016154254 434192.1657, 134565.0703990741 434067.1657, 134492.9016154254 433942.1657, 134348.56404812797 433942.1657, 134276.39526447927 434067.1657))",9,7,52,68,28.799999999999997,134420.7328317767,434067.1657,,,1,217.5041492635592,False,71.16620149587368,20.186469224188574,13433.715560992829,20.186469224188574,True,7066.878904110138
"POLYGON ((134276.39526447927 433817.1657, 134348.56404812797 433942.1657, 134492.9016154254 433942.1657, 134565.0703990741 433817.1657, 134492.9016154254 433692.1657, 134348.56404812797 433692.1657, 134276.39526447927 433817.1657))",12,2,4,18,14.399999999999999,134420.7328317767,433817.1657,,,1,329.11898296337455,False,16.53378386374104,32.877421446456516,13683.297516449054,32.877421446456516,True,6982.463445976402
"POLYGON ((134276.39526447927 433567.1657, 134348.56404812797 433692.1657, 134492.9016154254 433692.1657, 134565.0703990741 433567.1657, 134492.9016154254 433442.1657, 134348.56404812797 433442.1657, 134276.39526447927 433567.1657))",2,1,8,11,5.0,134420.7328317767,433567.16570000007,,,1,542.5224004101301,True,100.60380639779102,95.8096141608811,13932.894461441214,95.8096141608811,True,6906.07081511887
"POLYGON ((134492.9016154254 463692.1657, 134565.0703990741 463817.1657, 134709.4079663715 463817.1657, 134781.5767500202 463692.1657, 134709.4079663715 463567.1657, 134565.0703990741 463567.1657, 134492.9016154254 463692.1657))",7,4,63,74,28.299999999999997,134637.23918272278,463692.16570000007,,,1,3456.5280480670062,True,100.27524865683914,1565.3448863609256,4938.567948478893,1565.3448863609256,False,3456.55879152859
"POLYGON ((134492.9016154254 463442.1657, 134565.0703990741 463567.1657, 134709.4079663715 463567.1657, 134781.5767500202 463442.1657, 134709.4079663715 463317.1657, 134565.0703990741 463317.1657, 134492.9016154254 463442.1657))",10,5,2,17,13.6,134637.23918272278,463442.16570000007,,,1,3206.7512059830697,True,32.32301993872822,1572.330042725211,4853.192335515511,1572.330042725211,False,3206.7817970006645
"POLYGON ((134492.9016154254 461692.1657, 134565.0703990741 461817.1657, 134709.4079663715 461817.1657, 134781.5767500202 461692.1657, 134709.4079663715 461567.1657, 134565.0703990741 461567.1657, 134492.9016154254 461692.1657))",7,1,11,19,10.899999999999999,134637.23918272278,461692.1657,,,1,1460.4531307349293,True,175.24292545667103,763.1532860252371,3798.616009146643,763.1532860252371,False,1460.4811513823815
"POLYGON ((134492.9016154254 460942.1657, 134565.0703990741 461067.1657, 134709.4079663715 461067.1657, 134781.5767500202 460942.1657, 134709.4079663715 460817.1657, 134565.0703990741 460817.1657, 134492.9016154254 460942.1657))",4,2,4,10,6.4,134637.23918272278,460942.1657,,,1,717.5826064457236,True,152.20269034587116,141.67013192667608,3227.140603293323,141.67013192667608,True,717.6054879855401
"POLYGON ((134492.9016154254 460692.1657, 134565.0703990741 460817.1657, 134709.4079663715 460817.1657, 134781.5767500202 460692.1657, 134709.4079663715 460567.1657, 134565.0703990741 460567.1657, 134492.9016154254 460692.1657))",3,9,1,13,8.7,134637.23918272278,460692.16570000007,,,1,474.96520617144677,False,53.95312314760325,63.28100029060668,3052.1853111212995,63.28100029060668,True,474.98257933135875
"POLYGON ((134492.9016154254 460192.1657, 134565.0703990741 460317.1657, 134709.4079663715 460317.1657, 134781.5767500202 460192.1657, 134709.4079663715 460067.1657, 134565.0703990741 460067.1657, 134492.9016154254 460192.1657))",12,1,1,14,12.9,134637.23918272278,460192.1657,,,72,148.07513995745475,False,225.79859657044474,457.2855766977943,2736.549552646993,457.2855766977943,False,148.0205365168059
"POLYGON ((134492.9016154254 459942.1657, 134565.0703990741 460067.1657, 134709.4079663715 460067.1657, 134781.5767500202 459942.1657, 134709.4079663715 459817.1657, 134565.0703990741 459817.1657, 134492.9016154254 459942.1657))",15,1,4,20,16.8,134637.23918272278,459942.1657,,,1,328.0143244942417,False,47.66244965837313,581.4003048753654,2596.763425880337,581.4003048753654,False,327.96477480359954
"POLYGON ((134492.9016154254 459692.1657, 134565.0703990741 459817.1657, 134709.4079663715 459817.1657, 134781.5767500202 459692.1657, 134709.4079663715 459567.1657, 134565.0703990741 459567.1657, 134492.9016154254 459692.1657))",32,5,1,38,35.3,134637.23918272278,459692.1657,,,1,564.1458562051197,False,28.3199200586061,436.480705809774,2462.1365959649183,436.480705809774,False,305.65996614758876
"POLYGON ((134492.9016154254 459442.1657, 134565.0703990741 459567.1657, 134709.4079663715 459567.1657, 134781.5767500202 459442.1657, 134709.4079663715 459317.1657, 134565.0703990741 459317.1657, 134492.9016154254 459442.1657))",25,6,6,37,30.400000000000002,134637.23918272278,459442.1657,,,1,808.6579604959079,False,0.596112092414336,279.5249998407173,2326.2371233037893,279.5249998407173,False,308.0292571754203
"POLYGON ((134492.9016154254 459192.1657, 134565.0703990741 459317.1657, 134709.4079663715 459317.1657, 134781.5767500202 459192.1657, 134709.4079663715 459067.1657, 134565.0703990741 459067.1657, 134492.9016154254 459192.1657))",7,4,5,16,10.9,134637.23918272278,459192.1657,,,1,1055.7437411954643,False,178.99330759676428,152.74341335189763,2185.96769763841,152.74341335189763,True,453.42657705371465
"POLYGON ((134492.9016154254 458942.1657, 134565.0703990741 459067.1657, 134709.4079663715 459067.1657, 134781.5767500202 458942.1657, 134709.4079663715 458817.1657, 134565.0703990741 458817.1657, 134492.9016154254 458942.1657))",9,9,1,19,14.7,134637.23918272278,458942.16569999995,,,1,1303.9409484610644,False,155.60398460214014,18.73981701878345,2047.944930639894,18.73981701878345,True,250.38463320139246
"POLYGON ((134492.9016154254 458692.1657, 134565.0703990741 458817.1657, 134709.4079663715 458817.1657, 134781.5767500202 458692.1657, 134709.4079663715 458567.1657, 134565.0703990741 458567.1657, 134492.9016154254 458692.1657))",29,3,8,40,33.2,134637.23918272278,458692.1657,1981.0,45.0,262,1449.0853113312182,True,34.78347418383621,102.43215295217946,1921.4397560144412,102.43215295217946,True,135.2997588528805
"POLYGON ((134492.9016154254 458442.1657, 134565.0703990741 458567.1657, 134709.4079663715 458567.1657, 134781.5767500202 458442.1657, 134709.4079663715 458317.1657, 134565.0703990741 458317.1657, 134492.9016154254 458442.1657))",43,1,1,45,43.9,134637.23918272278,458442.16569999995,,,168,1199.085313693624,True,64.34358310684135,67.97343336500234,1795.4798918678623,67.97343336500234,True,116.22482370060246
"POLYGON ((134492.9016154254 458192.1657, 134565.0703990741 458317.1657, 134709.4079663715 458317.1657, 134781.5767500202 458192.1657, 134709.4079663715 458067.1657, 134565.0703990741 458067.1657, 134492.9016154254 458192.1657))",36,1,2,39,37.2,134637.23918272278,458192.16570000007,,,480,949.0853173008045,True,8.627217433390726,241.3474219980788,1673.7748228331427,241.3474219980788,True,28.145876919032304
"POLYGON ((134492.9016154254 457942.1657, 134565.0703990741 458067.1657, 134709.4079663715 458067.1657, 134781.5767500202 457942.1657, 134709.4079663715 457817.1657, 134565.0703990741 457817.1657, 134492.9016154254 457942.1657))",62,2,2,66,63.800000000000004,134637.23918272278,457942.1657,,,1290,699.0853234876561,False,141.26336664875186,401.1455684359741,1476.5884692594425,401.1455684359741,False,66.20336109515479
"POLYGON ((134492.9016154254 457692.1657, 134565.0703990741 457817.1657, 134709.4079663715 457817.1657, 134781.5767500202 457692.1657, 134709.4079663715 457567.1657, 134565.0703990741 457567.1657, 134492.9016154254 457692.1657))",43,1,1,45,43.9,134637.23918272278,457692.16569999995,1389.0,41.0,528,449.08533656285294,False,49.076764103841086,240.8477779799405,1297.7306567812243,240.8477779799405,True,9.807023004926194
"POLYGON ((134492.9016154254 457442.1657, 134565.0703990741 457567.1657, 134709.4079663715 457567.1657, 134781.5767500202 457442.1657, 134709.4079663715 457317.1657, 134565.0703990741 457317.1657, 134492.9016154254 457442.1657))",15,4,12,31,21.0,134637.23918272278,457442.1657,,,362,199.08538247647812,False,81.12674815596213,72.50081723705975,1145.8168298423243,72.50081723705975,True,120.39117995016186
"POLYGON ((134492.9016154254 457192.1657, 134565.0703990741 457317.1657, 134709.4079663715 457317.1657, 134781.5767500202 457192.1657, 134709.4079663715 457067.1657, 134565.0703990741 457067.1657, 134492.9016154254 457192.1657))",11,11,1,23,17.900000000000002,134637.23918272278,457192.16569999995,,,724,50.91502249625257,False,75.80877536229823,50.46055534798094,1032.80567269446,50.46055534798094,True,54.53122309803606
"POLYGON ((134492.9016154254 456442.1657, 134565.0703990741 456567.1657, 134709.4079663715 456567.1657, 134781.5767500202 456442.1657, 134709.4079663715 456317.1657, 134565.0703990741 456317.1657, 134492.9016154254 456442.1657))",10,7,1,18,14.5,134637.23918272278,456442.16570000007,,,718,456.58846091658495,False,162.4074285549921,87.33680756451074,909.5971602011867,87.33680756451074,True,57.66080043713672
"POLYGON ((134492.9016154254 456192.1657, 134565.0703990741 456317.1657, 134709.4079663715 456317.1657, 134781.5767500202 456192.1657, 134709.4079663715 456067.1657, 134565.0703990741 456067.1657, 134492.9016154254 456192.1657))",44,5,1,50,47.3,134637.23918272278,456192.16569999995,,,1050,208.54297552806403,False,78.74904643260736,67.82318377163439,766.6548838251666,67.82318377163439,True,59.2942843970744
"POLYGON ((134492.9016154254 455942.1657, 134565.0703990741 456067.1657, 134709.4079663715 456067.1657, 134781.5767500202 455942.1657, 134709.4079663715 455817.1657, 134565.0703990741 455817.1657, 134492.9016154254 455942.1657))",49,3,1,53,51.099999999999994,134637.23918272278,455942.16570000007,,,820,59.22265311615987,False,321.0658664619685,92.11120649679705,568.8630422984922,92.11120649679705,False,59.23001858159627
"POLYGON ((134492.9016154254 455692.1657, 134565.0703990741 455817.1657, 134709.4079663715 455817.1657, 134781.5767500202 455692.1657, 134709.4079663715 455567.1657, 134565.0703990741 455567.1657, 134492.9016154254 455692.1657))",11,5,2,18,14.6,134637.23918272278,455692.16570000007,,,352,297.53062471296556,False,486.45036256768105,49.411135064115825,388.791643677655,49.411135064115825,False,31.92395762696435
"POLYGON ((134492.9016154254 455442.1657, 134565.0703990741 455567.1657, 134709.4079663715 455567.1657, 134781.5767500202 455442.1657, 134709.4079663715 455317.1657, 134565.0703990741 455317.1657, 134492.9016154254 455442.1657))",10,5,3,18,13.9,134637.23918272278,455442.1657,,,952,546.3896253060828,False,444.92255410998365,87.77823626526116,177.44133073576975,87.77823626526116,False,65.7376611059744
"POLYGON ((134492.9016154254 455192.1657, 134565.0703990741 455317.1657, 134709.4079663715 455317.1657, 134781.5767500202 455192.1657, 134709.4079663715 455067.1657, 134565.0703990741 455067.1657, 134492.9016154254 455192.1657))",20,2,1,23,21.5,134637.23918272278,455192.1657,,,748,742.6510061534591,False,270.2039180877539,10.944921803375742,10.990996384391106,10.944921803375742,False,91.38648699019956
"POLYGON ((134492.9016154254 454942.1657, 134565.0703990741 455067.1657, 134709.4079663715 455067.1657, 134781.5767500202 454942.1657, 134709.4079663715 454817.1657, 134565.0703990741 454817.1657, 134492.9016154254 454942.1657))",15,1,3,19,16.5,134637.23918272278,454942.1657,911.0,280.0,578,877.8654036586421,False,69.59609332608666,64.79521696102874,142.05779312861733,64.79521696102874,True,93.392631539572
"POLYGON ((134492.9016154254 454692.1657, 134565.0703990741 454817.1657, 134709.4079663715 454817.1657, 134781.5767500202 454692.1657, 134709.4079663715 454567.1657, 134565.0703990741 454567.1657, 134492.9016154254 454692.1657))",37,4,1,42,39.699999999999996,134637.23918272278,454692.16569999995,,,1,1055.8242358180887,False,53.581668612620696,45.33088616498813,286.5076252973277,45.33088616498813,True,259.10886901599144
"POLYGON ((134492.9016154254 454442.1657, 134565.0703990741 454567.1657, 134709.4079663715 454567.1657, 134781.5767500202 454442.1657, 134709.4079663715 454317.1657, 134565.0703990741 454317.1657, 134492.9016154254 454442.1657))",44,6,2,52,48.2,134637.23918272278,454442.1657,,,120,1049.258749199206,False,75.59529862361443,184.78871508135106,460.06288468807236,184.78871508135106,True,245.317747345928
"POLYGON ((134492.9016154254 454192.1657, 134565.0703990741 454317.1657, 134709.4079663715 454317.1657, 134781.5767500202 454192.1657, 134709.4079663715 454067.1657, 134565.0703990741 454067.1657, 134492.9016154254 454192.1657))",28,3,13,44,33.7,134637.23918272278,454192.1657,4118.0,1245.0,462,904.3843611933283,False,83.22062853451192,309.0595143109869,463.4117267812013,309.0595143109869,False,107.711045913292
"POLYGON ((134492.9016154254 453942.1657, 134565.0703990741 454067.1657, 134709.4079663715 454067.1657, 134781.5767500202 453942.1657, 134709.4079663715 453817.1657, 134565.0703990741 453817.1657, 134492.9016154254 453942.1657))",37,5,14,56,44.2,134637.23918272278,453942.16569999995,,,470,741.8257477988916,False,69.59167852068865,147.45481855047666,337.325213004277,147.45481855047666,True,76.57647076891455
"POLYGON ((134492.9016154254 453692.1657, 134565.0703990741 453817.1657, 134709.4079663715 453817.1657, 134781.5767500202 453692.1657, 134709.4079663715 453567.1657, 134565.0703990741 453567.1657, 134492.9016154254 453692.1657))",33,3,13,49,38.699999999999996,134637.23918272278,453692.1657,,,462,601.8922163456223,False,52.28804038630799,43.46580278845863,212.0217274391788,43.46580278845863,True,112.21916567781406
"POLYGON ((134492.9016154254 453442.1657, 134565.0703990741 453567.1657, 134709.4079663715 453567.1657, 134781.5767500202 453442.1657, 134709.4079663715 453317.1657, 134565.0703990741 453317.1657, 134492.9016154254 453442.1657))",8,1,13,22,12.5,134637.23918272278,453442.16569999995,,,286,547.0311143778274,False,265.30865244431726,50.70569798357386,89.5423998881345,50.70569798357386,False,133.23531893595054
"POLYGON ((134492.9016154254 453192.1657, 134565.0703990741 453317.1657, 134709.4079663715 453317.1657, 134781.5767500202 453192.1657, 134709.4079663715 453067.1657, 134565.0703990741 453067.1657, 134492.9016154254 453192.1657))",1,1,41,43,13.899999999999999,134637.23918272278,453192.16570000007,,,1,601.0090183162156,False,246.63694886732424,32.936927662824274,32.936927662824274,33.33987796341668,True,289.2226595389264
"POLYGON ((134492.9016154254 452942.1657, 134565.0703990741 453067.1657, 134709.4079663715 453067.1657, 134781.5767500202 452942.1657, 134709.4079663715 452817.1657, 134565.0703990741 452817.1657, 134492.9016154254 452942.1657))",5,1,12,18,9.2,134637.23918272278,452942.1657,,,1,740.3922204463338,False,0.1515248541788999,153.82082768181945,153.82082768181945,156.7104418913157,True,523.9731322974831
"POLYGON ((134492.9016154254 451692.1657, 134565.0703990741 451817.1657, 134709.4079663715 451817.1657, 134781.5767500202 451692.1657, 134709.4079663715 451567.1657, 134565.0703990741 451567.1657, 134492.9016154254 451692.1657))",12,1,19,32,18.3,134637.23918272278,451692.16570000007,,,1,1055.6286297276636,False,92.8281967226793,85.57443471577922,767.1656799724059,85.57443471577922,True,621.7442951958888
"POLYGON ((134492.9016154254 451442.1657, 134565.0703990741 451567.1657, 134709.4079663715 451567.1657, 134781.5767500202 451442.1657, 134709.4079663715 451317.1657, 134565.0703990741 451317.1657, 134492.9016154254 451442.1657))",6,2,1,9,7.5,134637.23918272278,451442.16570000007,,,1,1188.8729763522526,False,282.37444996589403,36.39867757037497,819.1839810195412,36.39867757037497,False,549.3996640603838
"POLYGON ((134492.9016154254 451192.1657, 134565.0703990741 451317.1657, 134709.4079663715 451317.1657, 134781.5767500202 451192.1657, 134709.4079663715 451067.1657, 134565.0703990741 451067.1657, 134492.9016154254 451192.1657))",4,2,25,31,12.7,134637.23918272278,451192.1657,,,1,1355.539045509474,False,304.27339185233865,22.938681837396512,840.95459714295,22.938681837396512,False,583.4066068971598
