geometry
"POLYGON ((127001.30887819627 458433.69011467765, 126876.30887819627 458650.19646562374, 126626.30887819627 458650.19646562374, 126501.30887819627 458433.69011467765, 126626.30887819627 458217.18376373156, 126876.30887819627 458217.18376373156, 127001.30887819627 458433.69011467765))"
"POLYGON ((127434.3215800885 458433.69011467765, 127309.3215800885 458650.19646562374, 127059.3215800885 458650.19646562374, 126934.3215800885 458433.69011467765, 127059.3215800885 458217.18376373156, 127309.3215800885 458217.18376373156, 127434.3215800885 458433.69011467765))"
"POLYGON ((127867.33428198071 458433.69011467765, 127742.33428198071 458650.19646562374, 127492.33428198071 458650.19646562374, 127367.33428198071 458433.69011467765, 127492.33428198071 458217.18376373156, 127742.33428198071 458217.18376373156, 127867.33428198071 458433.69011467765))"
"POLYGON ((128300.34698387292 458433.69011467765, 128175.34698387292 458650.19646562374, 127925.34698387292 458650.19646562374, 127800.34698387292 458433.69011467765, 127925.34698387292 458217.18376373156, 128175.34698387292 458217.18376373156, 128300.34698387292 458433.69011467765))"
"POLYGON ((128733.35968576514 458433.69011467765, 128608.35968576514 458650.19646562374, 128358.35968576514 458650.19646562374, 128233.35968576514 458433.69011467765, 128358.35968576514 458217.18376373156, 128608.35968576514 458217.18376373156, 128733.35968576514 458433.69011467765))"
"POLYGON ((129166.37238765736 458433.69011467765, 129041.37238765736 458650.19646562374, 128791.37238765736 458650.19646562374, 128666.37238765736 458433.69011467765, 128791.37238765736 458217.18376373156, 129041.37238765736 458217.18376373156, 129166.37238765736 458433.69011467765))"
"POLYGON ((129599.38508954959 458433.69011467765, 129474.38508954959 458650.19646562374, 129224.38508954959 458650.19646562374, 129099.38508954959 458433.69011467765, 129224.38508954959 458217.18376373156, 129474.38508954959 458217.18376373156, 129599.38508954959 458433.69011467765))"
"POLYGON ((130032.3977914418 458433.69011467765, 129907.3977914418 458650.19646562374, 129657.3977914418 458650.19646562374, 129532.3977914418 458433.69011467765, 129657.3977914418 458217.18376373156, 129907.3977914418 458217.18376373156, 130032.3977914418 458433.69011467765))"
"POLYGON ((130465.41049333403 458433.69011467765, 130340.41049333403 458650.19646562374, 130090.41049333403 458650.19646562374, 129965.41049333403 458433.69011467765, 130090.41049333403 458217.18376373156, 130340.41049333403 458217.18376373156, 130465.41049333403 458433.69011467765))"
"POLYGON ((130898.42319522625 458433.69011467765, 130773.42319522625 458650.19646562374, 130523.42319522625 458650.19646562374, 130398.42319522625 458433.69011467765, 130523.42319522625 458217.18376373156, 130773.42319522625 458217.18376373156, 130898.42319522625 458433.69011467765))"
"POLYGON ((131331.43589711847 458433.69011467765, 131206.43589711847 458650.19646562374, 130956.43589711847 458650.19646562374, 130831.43589711847 458433.69011467765, 130956.43589711847 458217.18376373156, 131206.43589711847 458217.18376373156, 131331.43589711847 458433.69011467765))"
"POLYGON ((131764.4485990107 458433.69011467765, 131639.4485990107 458650.19646562374, 131389.4485990107 458650.19646562374, 131264.4485990107 458433.69011467765, 131389.4485990107 458217.18376373156, 131639.4485990107 458217.18376373156, 131764.4485990107 458433.69011467765))"
"POLYGON ((132197.4613009029 458433.69011467765, 132072.4613009029 458650.19646562374, 131822.4613009029 458650.19646562374, 131697.4613009029 458433.69011467765, 131822.4613009029 458217.18376373156, 132072.4613009029 458217.18376373156, 132197.4613009029 458433.69011467765))"
"POLYGON ((132630.47400279515 458433.69011467765, 132505.47400279515 458650.19646562374, 132255.47400279515 458650.19646562374, 132130.47400279515 458433.69011467765, 132255.47400279515 458217.18376373156, 132505.47400279515 458217.18376373156, 132630.47400279515 458433.69011467765))"
"POLYGON ((133063.48670468736 458433.69011467765, 132938.48670468736 458650.19646562374, 132688.48670468736 458650.19646562374, 132563.48670468736 458433.69011467765, 132688.48670468736 458217.18376373156, 132938.48670468736 458217.18376373156, 133063.48670468736 458433.69011467765))"
"POLYGON ((133496.49940657956 458433.69011467765, 133371.49940657956 458650.19646562374, 133121.49940657956 458650.19646562374, 132996.49940657956 458433.69011467765, 133121.49940657956 458217.18376373156, 133371.49940657956 458217.18376373156, 133496.49940657956 458433.69011467765))"
"POLYGON ((133929.5121084718 458433.69011467765, 133804.5121084718 458650.19646562374, 133554.5121084718 458650.19646562374, 133429.5121084718 458433.69011467765, 133554.5121084718 458217.18376373156, 133804.5121084718 458217.18376373156, 133929.5121084718 458433.69011467765))"
"POLYGON ((134362.524810364 458433.69011467765, 134237.524810364 458650.19646562374, 133987.524810364 458650.19646562374, 133862.524810364 458433.69011467765, 133987.524810364 458217.18376373156, 134237.524810364 458217.18376373156, 134362.524810364 458433.69011467765))"
"POLYGON ((134795.53751225624 458433.69011467765, 134670.53751225624 458650.19646562374, 134420.53751225624 458650.19646562374, 134295.53751225624 458433.69011467765, 134420.53751225624 458217.18376373156, 134670.53751225624 458217.18376373156, 134795.53751225624 458433.69011467765))"
"POLYGON ((135228.55021414845 458433.69011467765, 135103.55021414845 458650.19646562374, 134853.55021414845 458650.19646562374, 134728.55021414845 458433.69011467765, 134853.55021414845 458217.18376373156, 135103.55021414845 458217.18376373156, 135228.55021414845 458433.69011467765))"
"POLYGON ((135661.56291604068 458433.69011467765, 135536.56291604068 458650.19646562374, 135286.56291604068 458650.19646562374, 135161.56291604068 458433.69011467765, 135286.56291604068 458217.18376373156, 135536.56291604068 458217.18376373156, 135661.56291604068 458433.69011467765))"
"POLYGON ((136094.5756179329 458433.69011467765, 135969.5756179329 458650.19646562374, 135719.5756179329 458650.19646562374, 135594.5756179329 458433.69011467765, 135719.5756179329 458217.18376373156, 135969.5756179329 458217.18376373156, 136094.5756179329 458433.69011467765))"
"POLYGON ((136527.5883198251 458433.69011467765, 136402.5883198251 458650.19646562374, 136152.5883198251 458650.19646562374, 136027.5883198251 458433.69011467765, 136152.5883198251 458217.18376373156, 136402.5883198251 458217.18376373156, 136527.5883198251 458433.69011467765))"
"POLYGON ((136960.60102171733 458433.69011467765, 136835.60102171733 458650.19646562374, 136585.60102171733 458650.19646562374, 136460.60102171733 458433.69011467765, 136585.60102171733 458217.18376373156, 136835.60102171733 458217.18376373156, 136960.60102171733 458433.69011467765))"
"POLYGON ((137393.61372360954 458433.69011467765, 137268.61372360954 458650.19646562374, 137018.61372360954 458650.19646562374, 136893.61372360954 458433.69011467765, 137018.61372360954 458217.18376373156, 137268.61372360954 458217.18376373156, 137393.61372360954 458433.69011467765))"
"POLYGON ((137826.62642550177 458433.69011467765, 137701.62642550177 458650.19646562374, 137451.62642550177 458650.19646562374, 137326.62642550177 458433.69011467765, 137451.62642550177 458217.18376373156, 137701.62642550177 458217.18376373156, 137826.62642550177 458433.69011467765))"
"POLYGON ((138259.63912739398 458433.69011467765, 138134.63912739398 458650.19646562374, 137884.63912739398 458650.19646562374, 137759.63912739398 458433.69011467765, 137884.63912739398 458217.18376373156, 138134.63912739398 458217.18376373156, 138259.63912739398 458433.69011467765))"
"POLYGON ((138692.65182928622 458433.69011467765, 138567.65182928622 458650.19646562374, 138317.65182928622 458650.19646562374, 138192.65182928622 458433.69011467765, 138317.65182928622 458217.18376373156, 138567.65182928622 458217.18376373156, 138692.65182928622 458433.69011467765))"
"POLYGON ((139125.66453117842 458433.69011467765, 139000.66453117842 458650.19646562374, 138750.66453117842 458650.19646562374, 138625.66453117842 458433.69011467765, 138750.66453117842 458217.18376373156, 139000.66453117842 458217.18376373156, 139125.66453117842 458433.69011467765))"
"POLYGON ((139558.67723307063 458433.69011467765, 139433.67723307063 458650.19646562374, 139183.67723307063 458650.19646562374, 139058.67723307063 458433.69011467765, 139183.67723307063 458217.18376373156, 139433.67723307063 458217.18376373156, 139558.67723307063 458433.69011467765))"
"POLYGON ((139991.68993496287 458433.69011467765, 139866.68993496287 458650.19646562374, 139616.68993496287 458650.19646562374, 139491.68993496287 458433.69011467765, 139616.68993496287 458217.18376373156, 139866.68993496287 458217.18376373156, 139991.68993496287 458433.69011467765))"
"POLYGON ((140424.70263685507 458433.69011467765, 140299.70263685507 458650.19646562374, 140049.70263685507 458650.19646562374, 139924.70263685507 458433.69011467765, 140049.70263685507 458217.18376373156, 140299.70263685507 458217.18376373156, 140424.70263685507 458433.69011467765))"
"POLYGON ((140857.7153387473 458433.69011467765, 140732.7153387473 458650.19646562374, 140482.7153387473 458650.19646562374, 140357.7153387473 458433.69011467765, 140482.7153387473 458217.18376373156, 140732.7153387473 458217.18376373156, 140857.7153387473 458433.69011467765))"
"POLYGON ((141290.72804063951 458433.69011467765, 141165.72804063951 458650.19646562374, 140915.72804063951 458650.19646562374, 140790.72804063951 458433.69011467765, 140915.72804063951 458217.18376373156, 141165.72804063951 458217.18376373156, 141290.72804063951 458433.69011467765))"
"POLYGON ((141723.74074253175 458433.69011467765, 141598.74074253175 458650.19646562374, 141348.74074253175 458650.19646562374, 141223.74074253175 458433.69011467765, 141348.74074253175 458217.18376373156, 141598.74074253175 458217.18376373156, 141723.74074253175 458433.69011467765))"
"POLYGON ((142156.75344442396 458433.69011467765, 142031.75344442396 458650.19646562374, 141781.75344442396 458650.19646562374, 141656.75344442396 458433.69011467765, 141781.75344442396 458217.18376373156, 142031.75344442396 458217.18376373156, 142156.75344442396 458433.69011467765))"
"POLYGON ((142589.76614631616 458433.69011467765, 142464.76614631616 458650.19646562374, 142214.76614631616 458650.19646562374, 142089.76614631616 458433.69011467765, 142214.76614631616 458217.18376373156, 142464.76614631616 458217.18376373156, 142589.76614631616 458433.69011467765))"
"POLYGON ((143022.7788482084 458433.69011467765, 142897.7788482084 458650.19646562374, 142647.7788482084 458650.19646562374, 142522.7788482084 458433.69011467765, 142647.7788482084 458217.18376373156, 142897.7788482084 458217.18376373156, 143022.7788482084 458433.69011467765))"
"POLYGON ((143455.7915501006 458433.69011467765, 143330.7915501006 458650.19646562374, 143080.7915501006 458650.19646562374, 142955.7915501006 458433.69011467765, 143080.7915501006 458217.18376373156, 143330.7915501006 458217.18376373156, 143455.7915501006 458433.69011467765))"
"POLYGON ((143888.80425199284 458433.69011467765, 143763.80425199284 458650.19646562374, 143513.80425199284 458650.19646562374, 143388.80425199284 458433.69011467765, 143513.80425199284 458217.18376373156, 143763.80425199284 458217.18376373156, 143888.80425199284 458433.69011467765))"
"POLYGON ((144321.81695388505 458433.69011467765, 144196.81695388505 458650.19646562374, 143946.81695388505 458650.19646562374, 143821.81695388505 458433.69011467765, 143946.81695388505 458217.18376373156, 144196.81695388505 458217.18376373156, 144321.81695388505 458433.69011467765))"
"POLYGON ((144754.82965577728 458433.69011467765, 144629.82965577728 458650.19646562374, 144379.82965577728 458650.19646562374, 144254.82965577728 458433.69011467765, 144379.82965577728 458217.18376373156, 144629.82965577728 458217.18376373156, 144754.82965577728 458433.69011467765))"
"POLYGON ((145187.8423576695 458433.69011467765, 145062.8423576695 458650.19646562374, 144812.8423576695 458650.19646562374, 144687.8423576695 458433.69011467765, 144812.8423576695 458217.18376373156, 145062.8423576695 458217.18376373156, 145187.8423576695 458433.69011467765))"
"POLYGON ((145620.8550595617 458433.69011467765, 145495.8550595617 458650.19646562374, 145245.8550595617 458650.19646562374, 145120.8550595617 458433.69011467765, 145245.8550595617 458217.18376373156, 145495.8550595617 458217.18376373156, 145620.8550595617 458433.69011467765))"
"POLYGON ((146053.86776145393 458433.69011467765, 145928.86776145393 458650.19646562374, 145678.86776145393 458650.19646562374, 145553.86776145393 458433.69011467765, 145678.86776145393 458217.18376373156, 145928.86776145393 458217.18376373156, 146053.86776145393 458433.69011467765))"
"POLYGON ((146486.88046334617 458433.69011467765, 146361.88046334617 458650.19646562374, 146111.88046334617 458650.19646562374, 145986.88046334617 458433.69011467765, 146111.88046334617 458217.18376373156, 146361.88046334617 458217.18376373156, 146486.88046334617 458433.69011467765))"
"POLYGON ((146919.89316523838 458433.69011467765, 146794.89316523838 458650.19646562374, 146544.89316523838 458650.19646562374, 146419.89316523838 458433.69011467765, 146544.89316523838 458217.18376373156, 146794.89316523838 458217.18376373156, 146919.89316523838 458433.69011467765))"
"POLYGON ((147352.90586713058 458433.69011467765, 147227.90586713058 458650.19646562374, 146977.90586713058 458650.19646562374, 146852.90586713058 458433.69011467765, 146977.90586713058 458217.18376373156, 147227.90586713058 458217.18376373156, 147352.90586713058 458433.69011467765))"
"POLYGON ((147785.91856902282 458433.69011467765, 147660.91856902282 458650.19646562374, 147410.91856902282 458650.19646562374, 147285.91856902282 458433.69011467765, 147410.91856902282 458217.18376373156, 147660.91856902282 458217.18376373156, 147785.91856902282 458433.69011467765))"
"POLYGON ((148218.93127091503 458433.69011467765, 148093.93127091503 458650.19646562374, 147843.93127091503 458650.19646562374, 147718.93127091503 458433.69011467765, 147843.93127091503 458217.18376373156, 148093.93127091503 458217.18376373156, 148218.93127091503 458433.69011467765))"
"POLYGON ((148651.94397280723 458433.69011467765, 148526.94397280723 458650.19646562374, 148276.94397280723 458650.19646562374, 148151.94397280723 458433.69011467765, 148276.94397280723 458217.18376373156, 148526.94397280723 458217.18376373156, 148651.94397280723 458433.69011467765))"
"POLYGON ((149084.95667469947 458433.69011467765, 148959.95667469947 458650.19646562374, 148709.95667469947 458650.19646562374, 148584.95667469947 458433.69011467765, 148709.95667469947 458217.18376373156, 148959.95667469947 458217.18376373156, 149084.95667469947 458433.69011467765))"
"POLYGON ((149517.9693765917 458433.69011467765, 149392.9693765917 458650.19646562374, 149142.9693765917 458650.19646562374, 149017.9693765917 458433.69011467765, 149142.9693765917 458217.18376373156, 149392.9693765917 458217.18376373156, 149517.9693765917 458433.69011467765))"
"POLYGON ((149950.9820784839 458433.69011467765, 149825.9820784839 458650.19646562374, 149575.9820784839 458650.19646562374, 149450.9820784839 458433.69011467765, 149575.9820784839 458217.18376373156, 149825.9820784839 458217.18376373156, 149950.9820784839 458433.69011467765))"
"POLYGON ((150383.99478037612 458433.69011467765, 150258.99478037612 458650.19646562374, 150008.99478037612 458650.19646562374, 149883.99478037612 458433.69011467765, 150008.99478037612 458217.18376373156, 150258.99478037612 458217.18376373156, 150383.99478037612 458433.69011467765))"
"POLYGON ((150817.00748226835 458433.69011467765, 150692.00748226835 458650.19646562374, 150442.00748226835 458650.19646562374, 150317.00748226835 458433.69011467765, 150442.00748226835 458217.18376373156, 150692.00748226835 458217.18376373156, 150817.00748226835 458433.69011467765))"
"POLYGON ((151250.02018416056 458433.69011467765, 151125.02018416056 458650.19646562374, 150875.02018416056 458650.19646562374, 150750.02018416056 458433.69011467765, 150875.02018416056 458217.18376373156, 151125.02018416056 458217.18376373156, 151250.02018416056 458433.69011467765))"
"POLYGON ((151683.03288605277 458433.69011467765, 151558.03288605277 458650.19646562374, 151308.03288605277 458650.19646562374, 151183.03288605277 458433.69011467765, 151308.03288605277 458217.18376373156, 151558.03288605277 458217.18376373156, 151683.03288605277 458433.69011467765))"
"POLYGON ((152116.045587945 458433.69011467765, 151991.045587945 458650.19646562374, 151741.045587945 458650.19646562374, 151616.045587945 458433.69011467765, 151741.045587945 458217.18376373156, 151991.045587945 458217.18376373156, 152116.045587945 458433.69011467765))"
"POLYGON ((152549.05828983724 458433.69011467765, 152424.05828983724 458650.19646562374, 152174.05828983724 458650.19646562374, 152049.05828983724 458433.69011467765, 152174.05828983724 458217.18376373156, 152424.05828983724 458217.18376373156, 152549.05828983724 458433.69011467765))"
"POLYGON ((152982.07099172944 458433.69011467765, 152857.07099172944 458650.19646562374, 152607.07099172944 458650.19646562374, 152482.07099172944 458433.69011467765, 152607.07099172944 458217.18376373156, 152857.07099172944 458217.18376373156, 152982.07099172944 458433.69011467765))"
"POLYGON ((153415.08369362165 458433.69011467765, 153290.08369362165 458650.19646562374, 153040.08369362165 458650.19646562374, 152915.08369362165 458433.69011467765, 153040.08369362165 458217.18376373156, 153290.08369362165 458217.18376373156, 153415.08369362165 458433.69011467765))"
"POLYGON ((153848.0963955139 458433.69011467765, 153723.0963955139 458650.19646562374, 153473.0963955139 458650.19646562374, 153348.0963955139 458433.69011467765, 153473.0963955139 458217.18376373156, 153723.0963955139 458217.18376373156, 153848.0963955139 458433.69011467765))"
"POLYGON ((154281.1090974061 458433.69011467765, 154156.1090974061 458650.19646562374, 153906.1090974061 458650.19646562374, 153781.1090974061 458433.69011467765, 153906.1090974061 458217.18376373156, 154156.1090974061 458217.18376373156, 154281.1090974061 458433.69011467765))"
"POLYGON ((154714.1217992983 458433.69011467765, 154589.1217992983 458650.19646562374, 154339.1217992983 458650.19646562374, 154214.1217992983 458433.69011467765, 154339.1217992983 458217.18376373156, 154589.1217992983 458217.18376373156, 154714.1217992983 458433.69011467765))"
"POLYGON ((155147.13450119054 458433.69011467765, 155022.13450119054 458650.19646562374, 154772.13450119054 458650.19646562374, 154647.13450119054 458433.69011467765, 154772.13450119054 458217.18376373156, 155022.13450119054 458217.18376373156, 155147.13450119054 458433.69011467765))"
"POLYGON ((155580.14720308277 458433.69011467765, 155455.14720308277 458650.19646562374, 155205.14720308277 458650.19646562374, 155080.14720308277 458433.69011467765, 155205.14720308277 458217.18376373156, 155455.14720308277 458217.18376373156, 155580.14720308277 458433.69011467765))"
"POLYGON ((156013.15990497498 458433.69011467765, 155888.15990497498 458650.19646562374, 155638.15990497498 458650.19646562374, 155513.15990497498 458433.69011467765, 155638.15990497498 458217.18376373156, 155888.15990497498 458217.18376373156, 156013.15990497498 458433.69011467765))"
"POLYGON ((156446.17260686719 458433.69011467765, 156321.17260686719 458650.19646562374, 156071.17260686719 458650.19646562374, 155946.17260686719 458433.69011467765, 156071.17260686719 458217.18376373156, 156321.17260686719 458217.18376373156, 156446.17260686719 458433.69011467765))"
"POLYGON ((156879.18530875942 458433.69011467765, 156754.18530875942 458650.19646562374, 156504.18530875942 458650.19646562374, 156379.18530875942 458433.69011467765, 156504.18530875942 458217.18376373156, 156754.18530875942 458217.18376373156, 156879.18530875942 458433.69011467765))"
"POLYGON ((157312.19801065163 458433.69011467765, 157187.19801065163 458650.19646562374, 156937.19801065163 458650.19646562374, 156812.19801065163 458433.69011467765, 156937.19801065163 458217.18376373156, 157187.19801065163 458217.18376373156, 157312.19801065163 458433.69011467765))"
"POLYGON ((157745.21071254386 458433.69011467765, 157620.21071254386 458650.19646562374, 157370.21071254386 458650.19646562374, 157245.21071254386 458433.69011467765, 157370.21071254386 458217.18376373156, 157620.21071254386 458217.18376373156, 157745.21071254386 458433.69011467765))"
"POLYGON ((158178.22341443607 458433.69011467765, 158053.22341443607 458650.19646562374, 157803.22341443607 458650.19646562374, 157678.22341443607 458433.69011467765, 157803.22341443607 458217.18376373156, 158053.22341443607 458217.18376373156, 158178.22341443607 458433.69011467765))"
"POLYGON ((158611.2361163283 458433.69011467765, 158486.2361163283 458650.19646562374, 158236.2361163283 458650.19646562374, 158111.2361163283 458433.69011467765, 158236.2361163283 458217.18376373156, 158486.2361163283 458217.18376373156, 158611.2361163283 458433.69011467765))"
"POLYGON ((159044.2488182205 458433.69011467765, 158919.2488182205 458650.19646562374, 158669.2488182205 458650.19646562374, 158544.2488182205 458433.69011467765, 158669.2488182205 458217.18376373156, 158919.2488182205 458217.18376373156, 159044.2488182205 458433.69011467765))"
"POLYGON ((159477.26152011272 458433.69011467765, 159352.26152011272 458650.19646562374, 159102.26152011272 458650.19646562374, 158977.26152011272 458433.69011467765, 159102.26152011272 458217.18376373156, 159352.26152011272 458217.18376373156, 159477.26152011272 458433.69011467765))"
"POLYGON ((159910.27422200495 458433.69011467765, 159785.27422200495 458650.19646562374, 159535.27422200495 458650.19646562374, 159410.27422200495 458433.69011467765, 159535.27422200495 458217.18376373156, 159785.27422200495 458217.18376373156, 159910.27422200495 458433.69011467765))"
"POLYGON ((160343.28692389716 458433.69011467765, 160218.28692389716 458650.19646562374, 159968.28692389716 458650.19646562374, 159843.28692389716 458433.69011467765, 159968.28692389716 458217.18376373156, 160218.28692389716 458217.18376373156, 160343.28692389716 458433.69011467765))"
"POLYGON ((160776.2996257894 458433.69011467765, 160651.2996257894 458650.19646562374, 160401.2996257894 458650.19646562374, 160276.2996257894 458433.69011467765, 160401.2996257894 458217.18376373156, 160651.2996257894 458217.18376373156, 160776.2996257894 458433.69011467765))"
"POLYGON ((161209.3123276816 458433.69011467765, 161084.3123276816 458650.19646562374, 160834.3123276816 458650.19646562374, 160709.3123276816 458433.69011467765, 160834.3123276816 458217.18376373156, 161084.3123276816 458217.18376373156, 161209.3123276816 458433.69011467765))"
"POLYGON ((161642.32502957384 458433.69011467765, 161517.32502957384 458650.19646562374, 161267.32502957384 458650.19646562374, 161142.32502957384 458433.69011467765, 161267.32502957384 458217.18376373156, 161517.32502957384 458217.18376373156, 161642.32502957384 458433.69011467765))"
"POLYGON ((162075.33773146605 458433.69011467765, 161950.33773146605 458650.19646562374, 161700.33773146605 458650.19646562374, 161575.33773146605 458433.69011467765, 161700.33773146605 458217.18376373156, 161950.33773146605 458217.18376373156, 162075.33773146605 458433.69011467765))"
"POLYGON ((162508.35043335825 458433.69011467765, 162383.35043335825 458650.19646562374, 162133.35043335825 458650.19646562374, 162008.35043335825 458433.69011467765, 162133.35043335825 458217.18376373156, 162383.35043335825 458217.18376373156, 162508.35043335825 458433.69011467765))"
"POLYGON ((162941.3631352505 458433.69011467765, 162816.3631352505 458650.19646562374, 162566.3631352505 458650.19646562374, 162441.3631352505 458433.69011467765, 162566.3631352505 458217.18376373156, 162816.3631352505 458217.18376373156, 162941.3631352505 458433.69011467765))"
"POLYGON ((163374.3758371427 458433.69011467765, 163249.3758371427 458650.19646562374, 162999.3758371427 458650.19646562374, 162874.3758371427 458433.69011467765, 162999.3758371427 458217.18376373156, 163249.3758371427 458217.18376373156, 163374.3758371427 458433.69011467765))"
"POLYGON ((163807.38853903493 458433.69011467765, 163682.38853903493 458650.19646562374, 163432.38853903493 458650.19646562374, 163307.38853903493 458433.69011467765, 163432.38853903493 458217.18376373156, 163682.38853903493 458217.18376373156, 163807.38853903493 458433.69011467765))"
"POLYGON ((114660.44687426802 458808.69011467765, 114535.44687426802 459025.19646562374, 114285.44687426802 459025.19646562374, 114160.44687426802 458808.69011467765, 114285.44687426802 458592.18376373156, 114535.44687426802 458592.18376373156, 114660.44687426802 458808.69011467765))"
"POLYGON ((115093.45957616024 458808.69011467765, 114968.45957616024 459025.19646562374, 114718.45957616024 459025.19646562374, 114593.45957616024 458808.69011467765, 114718.45957616024 458592.18376373156, 114968.45957616024 458592.18376373156, 115093.45957616024 458808.69011467765))"
"POLYGON ((115526.47227805246 458808.69011467765, 115401.47227805246 459025.19646562374, 115151.47227805246 459025.19646562374, 115026.47227805246 458808.69011467765, 115151.47227805246 458592.18376373156, 115401.47227805246 458592.18376373156, 115526.47227805246 458808.69011467765))"
"POLYGON ((115959.48497994468 458808.69011467765, 115834.48497994468 459025.19646562374, 115584.48497994468 459025.19646562374, 115459.48497994468 458808.69011467765, 115584.48497994468 458592.18376373156, 115834.48497994468 458592.18376373156, 115959.48497994468 458808.69011467765))"
"POLYGON ((116392.4976818369 458808.69011467765, 116267.4976818369 459025.19646562374, 116017.4976818369 459025.19646562374, 115892.4976818369 458808.69011467765, 116017.4976818369 458592.18376373156, 116267.4976818369 458592.18376373156, 116392.4976818369 458808.69011467765))"
"POLYGON ((116825.51038372912 458808.69011467765, 116700.51038372912 459025.19646562374, 116450.51038372912 459025.19646562374, 116325.51038372912 458808.69011467765, 116450.51038372912 458592.18376373156, 116700.51038372912 458592.18376373156, 116825.51038372912 458808.69011467765))"
"POLYGON ((117258.52308562135 458808.69011467765, 117133.52308562135 459025.19646562374, 116883.52308562135 459025.19646562374, 116758.52308562135 458808.69011467765, 116883.52308562135 458592.18376373156, 117133.52308562135 458592.18376373156, 117258.52308562135 458808.69011467765))"
"POLYGON ((117691.53578751357 458808.69011467765, 117566.53578751357 459025.19646562374, 117316.53578751357 459025.19646562374, 117191.53578751357 458808.69011467765, 117316.53578751357 458592.18376373156, 117566.53578751357 458592.18376373156, 117691.53578751357 458808.69011467765))"
"POLYGON ((118124.54848940577 458808.69011467765, 117999.54848940577 459025.19646562374, 117749.54848940577 459025.19646562374, 117624.54848940577 458808.69011467765, 117749.54848940577 458592.18376373156, 117999.54848940577 458592.18376373156, 118124.54848940577 458808.69011467765))"
"POLYGON ((118557.561191298 458808.69011467765, 118432.561191298 459025.19646562374, 118182.561191298 459025.19646562374, 118057.561191298 458808.69011467765, 118182.561191298 458592.18376373156, 118432.561191298 458592.18376373156, 118557.561191298 458808.69011467765))"
"POLYGON ((118990.57389319022 458808.69011467765, 118865.57389319022 459025.19646562374, 118615.57389319022 459025.19646562374, 118490.57389319022 458808.69011467765, 118615.57389319022 458592.18376373156, 118865.57389319022 458592.18376373156, 118990.57389319022 458808.69011467765))"
"POLYGON ((119423.58659508244 458808.69011467765, 119298.58659508244 459025.19646562374, 119048.58659508244 459025.19646562374, 118923.58659508244 458808.69011467765, 119048.58659508244 458592.18376373156, 119298.58659508244 458592.18376373156, 119423.58659508244 458808.69011467765))"
"POLYGON ((119856.59929697466 458808.69011467765, 119731.59929697466 459025.19646562374, 119481.59929697466 459025.19646562374, 119356.59929697466 458808.69011467765, 119481.59929697466 458592.18376373156, 119731.59929697466 458592.18376373156, 119856.59929697466 458808.69011467765))"
"POLYGON ((120289.61199886688 458808.69011467765, 120164.61199886688 459025.19646562374, 119914.61199886688 459025.19646562374, 119789.61199886688 458808.69011467765, 119914.61199886688 458592.18376373156, 120164.61199886688 458592.18376373156, 120289.61199886688 458808.69011467765))"
"POLYGON ((120722.6247007591 458808.69011467765, 120597.6247007591 459025.19646562374, 120347.6247007591 459025.19646562374, 120222.6247007591 458808.69011467765, 120347.6247007591 458592.18376373156, 120597.6247007591 458592.18376373156, 120722.6247007591 458808.69011467765))"
"POLYGON ((121155.63740265131 458808.69011467765, 121030.63740265131 459025.19646562374, 120780.63740265131 459025.19646562374, 120655.63740265131 458808.69011467765, 120780.63740265131 458592.18376373156, 121030.63740265131 458592.18376373156, 121155.63740265131 458808.69011467765))"
"POLYGON ((121588.65010454353 458808.69011467765, 121463.65010454353 459025.19646562374, 121213.65010454353 459025.19646562374, 121088.65010454353 458808.69011467765, 121213.65010454353 458592.18376373156, 121463.65010454353 458592.18376373156, 121588.65010454353 458808.69011467765))"
"POLYGON ((122021.66280643575 458808.69011467765, 121896.66280643575 459025.19646562374, 121646.66280643575 459025.19646562374, 121521.66280643575 458808.69011467765, 121646.66280643575 458592.18376373156, 121896.66280643575 458592.18376373156, 122021.66280643575 458808.69011467765))"
"POLYGON ((122454.67550832797 458808.69011467765, 122329.67550832797 459025.19646562374, 122079.67550832797 459025.19646562374, 121954.67550832797 458808.69011467765, 122079.67550832797 458592.18376373156, 122329.67550832797 458592.18376373156, 122454.67550832797 458808.69011467765))"
"POLYGON ((122887.68821022019 458808.69011467765, 122762.68821022019 459025.19646562374, 122512.68821022019 459025.19646562374, 122387.68821022019 458808.69011467765, 122512.68821022019 458592.18376373156, 122762.68821022019 458592.18376373156, 122887.68821022019 458808.69011467765))"
"POLYGON ((123320.70091211241 458808.69011467765, 123195.70091211241 459025.19646562374, 122945.70091211241 459025.19646562374, 122820.70091211241 458808.69011467765, 122945.70091211241 458592.18376373156, 123195.70091211241 458592.18376373156, 123320.70091211241 458808.69011467765))"
"POLYGON ((123753.71361400464 458808.69011467765, 123628.71361400464 459025.19646562374, 123378.71361400464 459025.19646562374, 123253.71361400464 458808.69011467765, 123378.71361400464 458592.18376373156, 123628.71361400464 458592.18376373156, 123753.71361400464 458808.69011467765))"
"POLYGON ((124186.72631589684 458808.69011467765, 124061.72631589684 459025.19646562374, 123811.72631589684 459025.19646562374, 123686.72631589684 458808.69011467765, 123811.72631589684 458592.18376373156, 124061.72631589684 458592.18376373156, 124186.72631589684 458808.69011467765))"
